ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TIC_4522,SUB_01788,2025-09-29,App,Network Issue,Low,In Progress,,48,Field Ops
TIC_4523,SUB_02399,2025-12-19,App,Complaint,Low,Resolved,1766300400000000000,72,Tier 3
TIC_4524,SUB_03929,2025-12-19,Online Chat,Technical Support,Medium,Resolved,1766275200000000000,48,Field Ops
TIC_4525,SUB_03625,2025-11-30,App,Billing Query,Medium,Open,,72,Tier 2
TIC_4526,SUB_02239,2025-10-02,Call Center,Technical Support,Medium,Open,,48,Tier 1
TIC_4527,SUB_00248,2025-12-09,Call Center,Plan Change,High,In Progress,,48,Tier 3
TIC_4528,SUB_02397,2025-11-07,Call Center,Billing Query,Low,Resolved,1762606800000000000,24,Tier 1
TIC_4529,SUB_00018,2025-11-25,Call Center,Plan Change,Medium,Resolved,1764126000000000000,48,Tier 2
TIC_4530,SUB_01120,2025-09-27,App,Technical Support,Medium,Resolved,1759032000000000000,48,Tier 2
TIC_4531,SUB_00594,2025-12-16,Call Center,Billing Query,Medium,Open,,24,Tier 3
TIC_4532,SUB_02942,2025-12-21,App,Technical Support,Medium,Resolved,1766426400000000000,72,Tier 3
TIC_4533,SUB_00316,2025-10-09,Online Chat,Complaint,High,Resolved,1760097600000000000,24,Tier 2
TIC_4534,SUB_04908,2025-12-21,Call Center,Complaint,Low,Escalated,,72,Tier 2
TIC_4535,SUB_03575,2025-09-10,Online Chat,Network Issue,Low,Resolved,1757570400000000000,24,Field Ops
TIC_4536,SUB_02908,2025-12-07,Retail Store,Technical Support,Medium,Resolved,1765173600000000000,24,Tier 1
TIC_4537,SUB_03380,2025-09-14,Call Center,Plan Change,Medium,Resolved,1758031200000000000,72,Tier 1
TIC_4538,SUB_04348,2025-11-26,Call Center,Network Issue,Low,In Progress,,48,Tier 1
TIC_4539,SUB_01665,2025-09-13,Call Center,Billing Query,Medium,In Progress,,48,Tier 2
TIC_4540,SUB_03205,2025-11-17,Call Center,Plan Change,Medium,Resolved,1763384400000000000,72,Tier 1
TIC_4541,SUB_00068,2025-11-10,App,Complaint,Low,Resolved,1762941600000000000,48,Field Ops
TIC_4542,SUB_01400,2025-11-27,Call Center,Plan Change,High,Resolved,1764442800000000000,48,Tier 3
TIC_4543,SUB_00733,2025-12-07,Call Center,Plan Change,Medium,Resolved,1765252800000000000,48,Field Ops
TIC_4544,SUB_01346,2025-12-30,Retail Store,Network Issue,Medium,Resolved,1767196800000000000,48,Field Ops
TIC_4545,SUB_04431,2025-11-12,Retail Store,Technical Support,Low,Escalated,,72,Tier 3
TIC_4546,SUB_00389,2025-12-05,Online Chat,Complaint,Critical,Resolved,1765191600000000000,72,Tier 3
TIC_4547,SUB_03515,2025-11-12,Call Center,Billing Query,Medium,Resolved,1763125200000000000,24,Tier 2
TIC_4548,SUB_03039,2025-11-26,Call Center,Billing Query,Low,Resolved,1764259200000000000,72,Tier 2
TIC_4549,SUB_04735,2025-12-13,Call Center,Complaint,Low,Open,,24,Field Ops
TIC_4550,SUB_01690,2025-09-17,Call Center,Billing Query,Low,In Progress,,72,Tier 2
TIC_4551,SUB_03470,2025-12-06,Call Center,Plan Change,Low,Resolved,1765112400000000000,72,Tier 3
TIC_4552,SUB_00489,2025-11-29,App,Billing Query,Low,Resolved,1764712800000000000,24,Field Ops
TIC_4553,SUB_04563,2025-12-28,App,Plan Change,Medium,Resolved,1767114000000000000,72,Tier 3
TIC_4554,SUB_02506,2025-10-27,App,Complaint,Low,Resolved,1761778800000000000,48,Field Ops
TIC_4555,SUB_01972,2025-12-02,Call Center,Complaint,Medium,Resolved,1764712800000000000,48,Tier 3
TIC_4556,SUB_01578,2025-10-20,Call Center,Network Issue,Critical,Escalated,,72,Tier 2
TIC_4557,SUB_03793,2025-09-18,App,Billing Query,Medium,Resolved,1758344400000000000,24,Field Ops
TIC_4558,SUB_00722,2025-10-27,Retail Store,Network Issue,Low,Resolved,1761714000000000000,48,Field Ops
TIC_4559,SUB_03580,2025-11-06,App,Plan Change,Low,Resolved,1762477200000000000,72,Tier 3
TIC_4560,SUB_04086,2025-09-30,App,Billing Query,High,In Progress,,72,Tier 3
TIC_4561,SUB_04480,2025-09-05,Call Center,Network Issue,Medium,Resolved,1757358000000000000,72,Field Ops
TIC_4562,SUB_02393,2025-12-22,App,Complaint,Medium,Resolved,1766588400000000000,72,Tier 2
TIC_4563,SUB_03967,2025-11-22,Online Chat,Plan Change,Low,Resolved,1764000000000000000,24,Tier 1
TIC_4564,SUB_04079,2025-10-21,Call Center,Plan Change,Low,Open,,24,Tier 2
TIC_4565,SUB_04015,2025-11-05,Call Center,Billing Query,High,Open,,24,Tier 1
TIC_4566,SUB_02925,2025-11-13,Call Center,Billing Query,High,Escalated,,24,Field Ops
TIC_4567,SUB_03233,2025-10-27,Call Center,Complaint,Low,Resolved,1761566400000000000,24,Tier 3
TIC_4568,SUB_02783,2025-09-30,Online Chat,Technical Support,High,Open,,72,Tier 2
TIC_4569,SUB_00676,2025-12-13,Call Center,Billing Query,Low,Resolved,1765828800000000000,48,Tier 2
TIC_4570,SUB_03526,2025-12-11,Call Center,Technical Support,Medium,Resolved,1765461600000000000,24,Tier 1
TIC_4571,SUB_00748,2025-10-21,Call Center,Billing Query,Medium,Resolved,1761242400000000000,24,Field Ops
TIC_4572,SUB_00174,2025-11-06,Call Center,Plan Change,Low,Resolved,1762700400000000000,48,Tier 2
TIC_4573,SUB_03124,2025-09-11,Retail Store,Technical Support,High,Resolved,1757613600000000000,24,Tier 3
TIC_4574,SUB_01144,2025-11-01,App,Network Issue,Medium,Resolved,1762174800000000000,72,Field Ops
TIC_4575,SUB_04983,2025-09-14,Call Center,Billing Query,Medium,Resolved,1757941200000000000,24,Tier 1
TIC_4576,SUB_03738,2025-12-08,App,Plan Change,Medium,Open,,48,Tier 3
TIC_4577,SUB_02077,2025-09-27,App,Network Issue,Medium,In Progress,,48,Tier 1
TIC_4578,SUB_01282,2025-12-17,App,Billing Query,Low,Resolved,1766066400000000000,24,Tier 1
TIC_4579,SUB_01810,2025-12-26,Call Center,Billing Query,High,Resolved,1766790000000000000,72,Tier 3
TIC_4580,SUB_04513,2025-10-11,App,Technical Support,Low,Resolved,1760479200000000000,48,Tier 3
TIC_4581,SUB_04513,2025-11-19,Call Center,Technical Support,Medium,Resolved,1763550000000000000,72,Field Ops
TIC_4582,SUB_00680,2025-10-16,Call Center,Technical Support,Low,Resolved,1760749200000000000,48,Tier 1
TIC_4583,SUB_02917,2025-10-24,Online Chat,Plan Change,Low,Resolved,1761418800000000000,24,Tier 1
TIC_4584,SUB_02930,2025-11-18,Retail Store,Complaint,High,Open,,24,Tier 2
TIC_4585,SUB_00721,2025-09-14,Call Center,Technical Support,Low,Resolved,1758096000000000000,48,Tier 2
TIC_4586,SUB_02091,2025-10-13,Online Chat,Network Issue,Medium,Open,,72,Tier 1
TIC_4587,SUB_03524,2025-12-12,Call Center,Technical Support,Low,Resolved,1765587600000000000,72,Tier 1
TIC_4588,SUB_04577,2025-12-29,Call Center,Plan Change,High,Open,,24,Field Ops
TIC_4589,SUB_00623,2025-12-27,App,Network Issue,Medium,Resolved,1766948400000000000,72,Tier 3
TIC_4590,SUB_02895,2025-09-20,Call Center,Plan Change,Low,Resolved,1758362400000000000,48,Field Ops
TIC_4591,SUB_01204,2025-11-21,Call Center,Technical Support,High,Resolved,1763881200000000000,48,Tier 1
TIC_4592,SUB_02962,2025-10-19,Online Chat,Complaint,Medium,Resolved,1760893200000000000,48,Tier 1
TIC_4593,SUB_02678,2025-10-12,Call Center,Network Issue,Medium,Resolved,1760428800000000000,48,Tier 3
TIC_4594,SUB_02697,2025-12-01,Call Center,Billing Query,Medium,Resolved,1764622800000000000,72,Field Ops
TIC_4595,SUB_00187,2025-09-29,Call Center,Network Issue,Critical,Resolved,1759168800000000000,48,Tier 3
TIC_4596,SUB_04846,2025-10-15,Retail Store,Plan Change,Low,Escalated,,24,Tier 2
TIC_4597,SUB_04194,2025-10-15,Call Center,Technical Support,Medium,Resolved,1760680800000000000,24,Field Ops
TIC_4598,SUB_02627,2025-11-15,Online Chat,Complaint,Low,Resolved,1763409600000000000,48,Tier 3
TIC_4599,SUB_02322,2025-09-30,Call Center,Network Issue,Low,Resolved,1759485600000000000,24,Tier 3
TIC_4600,SUB_04237,2025-10-24,Online Chat,Network Issue,Low,In Progress,,24,Tier 1
TIC_4601,SUB_01093,2025-12-28,Call Center,Network Issue,Low,Resolved,1767099600000000000,24,Tier 1
TIC_4602,SUB_02607,2025-09-27,Online Chat,Billing Query,Low,Resolved,1759021200000000000,24,Tier 1
TIC_4603,SUB_01816,2025-12-05,Retail Store,Technical Support,Medium,Resolved,1765170000000000000,24,Tier 2
TIC_4604,SUB_03237,2025-09-26,Call Center,Complaint,Low,Open,,24,Tier 2
TIC_4605,SUB_04654,2025-10-13,App,Network Issue,Low,Open,,72,Tier 1
TIC_4606,SUB_03388,2025-10-22,Online Chat,Plan Change,Medium,Open,,48,Field Ops
TIC_4607,SUB_02666,2025-10-16,App,Plan Change,Medium,Resolved,1760868000000000000,24,Tier 3
TIC_4608,SUB_02926,2025-09-09,Online Chat,Plan Change,Medium,In Progress,,48,Tier 3
TIC_4609,SUB_02419,2025-10-06,Call Center,Billing Query,Medium,Resolved,1759939200000000000,48,Field Ops
TIC_4610,SUB_00261,2025-10-22,Call Center,Complaint,Low,Resolved,1761386400000000000,24,Tier 3
TIC_4611,SUB_03045,2025-11-24,Call Center,Plan Change,Low,Resolved,1764234000000000000,72,Tier 3
TIC_4612,SUB_00503,2025-09-18,App,Billing Query,Low,In Progress,,48,Tier 2
TIC_4613,SUB_00953,2025-10-13,Call Center,Complaint,High,Resolved,1760486400000000000,72,Field Ops
TIC_4614,SUB_00077,2025-10-06,Call Center,Network Issue,High,Resolved,1759813200000000000,24,Tier 3
TIC_4615,SUB_04540,2025-09-19,Call Center,Complaint,Low,Resolved,1758542400000000000,72,Field Ops
TIC_4616,SUB_01430,2025-09-23,Call Center,Complaint,Low,Resolved,1758654000000000000,48,Tier 3
TIC_4617,SUB_04768,2025-10-09,App,Complaint,Medium,Open,,48,Tier 2
TIC_4618,SUB_01426,2025-12-09,Call Center,Complaint,Low,Escalated,,48,Field Ops
TIC_4619,SUB_00929,2025-11-14,Online Chat,Complaint,High,Resolved,1763262000000000000,72,Tier 2
TIC_4620,SUB_00366,2025-10-15,App,Complaint,Medium,In Progress,,24,Tier 2
TIC_4621,SUB_00365,2025-11-26,Call Center,Network Issue,High,Resolved,1764327600000000000,72,Tier 2
TIC_4622,SUB_04774,2025-11-16,Call Center,Plan Change,High,Resolved,1763542800000000000,48,Tier 3
TIC_4623,SUB_00373,2025-12-28,App,Billing Query,Medium,Open,,48,Tier 2
TIC_4624,SUB_01037,2025-10-30,Call Center,Complaint,Medium,Resolved,1761991200000000000,24,Tier 3
TIC_4625,SUB_01229,2025-11-28,App,Network Issue,Low,Resolved,1764586800000000000,72,Tier 3
TIC_4626,SUB_02244,2025-10-11,Online Chat,Network Issue,High,Resolved,1760191200000000000,48,Tier 1
TIC_4627,SUB_03754,2025-10-08,Online Chat,Network Issue,High,Resolved,1759903200000000000,48,Tier 3
TIC_4628,SUB_04870,2025-12-03,Online Chat,Billing Query,Low,In Progress,,24,Tier 1
TIC_4629,SUB_03822,2025-10-06,Online Chat,Billing Query,High,Resolved,1759834800000000000,72,Tier 2
TIC_4630,SUB_04559,2025-11-08,Call Center,Plan Change,Low,Resolved,1762884000000000000,72,Field Ops
TIC_4631,SUB_03611,2025-10-12,Online Chat,Technical Support,Low,Resolved,1760299200000000000,24,Tier 3
TIC_4632,SUB_04661,2025-09-16,Call Center,Plan Change,Low,Resolved,1758142800000000000,24,Tier 1
TIC_4633,SUB_01543,2025-10-31,Retail Store,Complaint,Medium,Resolved,1761922800000000000,48,Tier 3
TIC_4634,SUB_00159,2025-09-09,Online Chat,Complaint,Low,Resolved,1757512800000000000,72,Tier 2
TIC_4635,SUB_00244,2025-12-13,Call Center,Billing Query,Low,Escalated,,24,Tier 2
TIC_4636,SUB_02759,2025-10-09,Online Chat,Plan Change,Medium,Resolved,1759986000000000000,24,Tier 3
TIC_4637,SUB_00881,2025-09-04,Call Center,Network Issue,High,Resolved,1757257200000000000,48,Tier 2
TIC_4638,SUB_03445,2025-12-03,Call Center,Network Issue,Low,Open,,48,Field Ops
TIC_4639,SUB_02881,2025-11-01,Online Chat,Plan Change,Medium,Resolved,1762113600000000000,24,Tier 3
TIC_4640,SUB_03174,2025-10-06,Online Chat,Complaint,Medium,Escalated,,24,Tier 1
TIC_4641,SUB_03908,2025-12-05,Retail Store,Network Issue,Low,Resolved,1765213200000000000,48,Tier 2
TIC_4642,SUB_02003,2025-12-14,Call Center,Complaint,High,Resolved,1765789200000000000,72,Tier 1
TIC_4643,SUB_03517,2025-10-01,App,Plan Change,Low,Resolved,1759388400000000000,72,Tier 2
TIC_4644,SUB_03621,2025-09-05,Online Chat,Network Issue,Medium,Resolved,1757055600000000000,48,Tier 3
TIC_4645,SUB_00620,2025-12-23,Call Center,Complaint,Medium,In Progress,,72,Field Ops
TIC_4646,SUB_03853,2025-10-04,App,Technical Support,Medium,Resolved,1759723200000000000,72,Tier 3
TIC_4647,SUB_02080,2025-09-08,Online Chat,Network Issue,Medium,In Progress,,24,Tier 2
TIC_4648,SUB_00002,2025-10-10,Call Center,Billing Query,High,Resolved,1760259600000000000,72,Tier 2
TIC_4649,SUB_01760,2025-09-19,Online Chat,Technical Support,High,Resolved,1758481200000000000,24,Tier 2
TIC_4650,SUB_01328,2025-10-02,Call Center,Plan Change,Medium,Resolved,1759442400000000000,72,Tier 1
TIC_4651,SUB_04878,2025-12-15,Online Chat,Complaint,Low,Open,,48,Tier 3
TIC_4652,SUB_00289,2025-10-24,Online Chat,Network Issue,Medium,Resolved,1761343200000000000,72,Tier 3
TIC_4653,SUB_02084,2025-10-24,Call Center,Billing Query,Low,Open,,24,Field Ops
TIC_4654,SUB_03797,2025-09-04,Call Center,Network Issue,Medium,Resolved,1757088000000000000,48,Tier 1
TIC_4655,SUB_02875,2025-09-18,Retail Store,Technical Support,Medium,Resolved,1758330000000000000,24,Tier 2
TIC_4656,SUB_01222,2025-12-03,Online Chat,Complaint,High,In Progress,,48,Tier 1
TIC_4657,SUB_00286,2025-11-28,App,Complaint,Medium,Resolved,1764468000000000000,48,Tier 2
TIC_4658,SUB_01436,2025-11-22,App,Billing Query,Low,Resolved,1763863200000000000,72,Field Ops
TIC_4659,SUB_01449,2025-10-07,Call Center,Complaint,Low,Escalated,,72,Tier 3
TIC_4660,SUB_02892,2025-12-02,App,Billing Query,Low,Resolved,1764752400000000000,24,Tier 2
TIC_4661,SUB_03130,2025-12-04,App,Technical Support,Low,Resolved,1764867600000000000,48,Tier 1
TIC_4662,SUB_03334,2025-11-18,Call Center,Billing Query,Low,Escalated,,24,Field Ops
TIC_4663,SUB_00148,2025-11-30,Call Center,Plan Change,High,Resolved,1764554400000000000,72,Tier 1
TIC_4664,SUB_01627,2025-11-25,Online Chat,Plan Change,Medium,Resolved,1764273600000000000,48,Field Ops
TIC_4665,SUB_04425,2025-11-13,Online Chat,Complaint,High,Resolved,1763128800000000000,24,Tier 1
TIC_4666,SUB_03304,2025-09-29,App,Billing Query,Low,Resolved,1759284000000000000,24,Tier 2
TIC_4667,SUB_04423,2025-09-25,Online Chat,Billing Query,Medium,Resolved,1758884400000000000,48,Tier 2
TIC_4668,SUB_00210,2025-10-31,App,Network Issue,Medium,In Progress,,72,Tier 3
TIC_4669,SUB_03586,2025-09-15,Call Center,Billing Query,Low,Resolved,1757952000000000000,48,Field Ops
TIC_4670,SUB_01121,2025-11-30,Call Center,Network Issue,Low,In Progress,,72,Field Ops
TIC_4671,SUB_03186,2025-11-02,App,Technical Support,Medium,Resolved,1762228800000000000,24,Tier 3
TIC_4672,SUB_02507,2025-11-25,Call Center,Network Issue,Low,Resolved,1764144000000000000,24,Tier 2
TIC_4673,SUB_03839,2025-12-24,Online Chat,Complaint,Low,Resolved,1766602800000000000,48,Field Ops
TIC_4674,SUB_04279,2025-10-04,Call Center,Plan Change,Medium,Resolved,1759618800000000000,24,Tier 3
TIC_4675,SUB_04268,2025-11-18,App,Complaint,Low,Resolved,1763578800000000000,48,Tier 1
TIC_4676,SUB_02746,2025-09-04,App,Network Issue,Low,Resolved,1757098800000000000,24,Field Ops
TIC_4677,SUB_03729,2025-09-25,Call Center,Network Issue,High,Resolved,1758902400000000000,24,Tier 1
TIC_4678,SUB_04121,2025-12-13,Call Center,Network Issue,Medium,In Progress,,48,Tier 3
TIC_4679,SUB_04750,2025-12-08,Online Chat,Complaint,Medium,Resolved,1765432800000000000,24,Tier 3
TIC_4680,SUB_04381,2025-09-16,Call Center,Billing Query,Low,In Progress,,48,Tier 2
TIC_4681,SUB_01310,2025-09-28,App,Technical Support,Medium,Open,,72,Tier 3
TIC_4682,SUB_00731,2025-12-10,Call Center,Complaint,Medium,Escalated,,48,Tier 2
TIC_4683,SUB_04319,2025-10-26,Call Center,Network Issue,Low,Resolved,1761472800000000000,24,Tier 2
TIC_4684,SUB_00623,2025-10-28,Call Center,Billing Query,Medium,Resolved,1761645600000000000,24,Tier 1
TIC_4685,SUB_04573,2025-10-19,App,Complaint,High,In Progress,,48,Field Ops
TIC_4686,SUB_01661,2025-10-23,App,Complaint,Medium,Resolved,1761246000000000000,24,Tier 3
TIC_4687,SUB_04549,2025-11-20,Call Center,Complaint,High,Escalated,,48,Tier 2
TIC_4688,SUB_04873,2025-09-05,App,Network Issue,Low,Resolved,1757311200000000000,72,Field Ops
TIC_4689,SUB_00886,2025-11-15,App,Billing Query,Medium,In Progress,,48,Tier 1
TIC_4690,SUB_01563,2025-11-01,App,Complaint,Low,Resolved,1762218000000000000,72,Tier 3
TIC_4691,SUB_03535,2025-10-22,App,Plan Change,Low,Resolved,1761177600000000000,72,Tier 1
TIC_4692,SUB_04878,2025-10-20,Online Chat,Technical Support,Low,Resolved,1761138000000000000,24,Tier 3
TIC_4693,SUB_04910,2025-11-29,App,Complaint,High,Escalated,,48,Field Ops
TIC_4694,SUB_00838,2025-11-06,App,Network Issue,Medium,In Progress,,24,Tier 3
TIC_4695,SUB_00367,2025-10-07,Call Center,Billing Query,Medium,Resolved,1760097600000000000,24,Tier 1
TIC_4696,SUB_00499,2025-10-16,Online Chat,Technical Support,Medium,In Progress,,72,Tier 2
TIC_4697,SUB_04432,2025-11-12,Call Center,Plan Change,Low,Resolved,1762984800000000000,24,Tier 3
TIC_4698,SUB_02121,2025-11-23,App,Network Issue,High,Resolved,1764147600000000000,24,Tier 1
TIC_4699,SUB_04204,2025-09-29,Retail Store,Plan Change,Medium,Resolved,1759312800000000000,24,Tier 1
TIC_4700,SUB_02896,2025-11-21,Call Center,Technical Support,Medium,Resolved,1763701200000000000,24,Field Ops
TIC_4701,SUB_00531,2025-09-10,Retail Store,Network Issue,Critical,Open,,24,Tier 2
TIC_4702,SUB_00632,2025-09-21,Call Center,Complaint,High,Resolved,1758589200000000000,48,Tier 1
TIC_4703,SUB_02120,2025-11-19,App,Complaint,Low,Escalated,,24,Field Ops
TIC_4704,SUB_03116,2025-11-12,Call Center,Billing Query,Low,Resolved,1763150400000000000,72,Tier 2
TIC_4705,SUB_03373,2025-12-01,Call Center,Plan Change,Medium,Resolved,1764583200000000000,48,Tier 3
TIC_4706,SUB_00894,2025-09-16,Call Center,Billing Query,High,Open,,72,Tier 2
TIC_4707,SUB_00725,2025-12-06,Retail Store,Network Issue,Low,Escalated,,72,Tier 2
TIC_4708,SUB_02627,2025-09-25,Online Chat,Network Issue,High,In Progress,,72,Field Ops
TIC_4709,SUB_01743,2025-11-01,Call Center,Plan Change,High,Resolved,1761998400000000000,72,Tier 1
TIC_4710,SUB_01602,2025-11-13,App,Network Issue,Low,Resolved,1763283600000000000,48,Tier 3
TIC_4711,SUB_04241,2025-10-13,Call Center,Plan Change,Medium,In Progress,,72,Tier 1
TIC_4712,SUB_03258,2025-10-12,Call Center,Complaint,Low,Resolved,1760461200000000000,24,Tier 2
TIC_4713,SUB_04944,2025-12-30,App,Network Issue,Critical,Resolved,1767139200000000000,72,Tier 2
TIC_4714,SUB_03759,2025-10-03,Call Center,Technical Support,High,Resolved,1759662000000000000,48,Tier 3
TIC_4715,SUB_01678,2025-09-13,App,Plan Change,Low,Resolved,1757840400000000000,24,Tier 1
TIC_4716,SUB_00369,2025-12-26,Retail Store,Plan Change,Low,Resolved,1766786400000000000,48,Field Ops
TIC_4717,SUB_01065,2025-09-21,Online Chat,Network Issue,Low,Escalated,,24,Tier 3
TIC_4718,SUB_01477,2025-12-13,Online Chat,Plan Change,Medium,Resolved,1765699200000000000,24,Tier 1
TIC_4719,SUB_02197,2025-12-12,App,Billing Query,Critical,In Progress,,24,Tier 3
TIC_4720,SUB_03536,2025-10-20,Call Center,Technical Support,High,In Progress,,48,Tier 2
TIC_4721,SUB_00632,2025-10-27,App,Billing Query,Medium,In Progress,,72,Field Ops
TIC_4722,SUB_00549,2025-09-22,Call Center,Technical Support,Low,Resolved,1758772800000000000,48,Tier 2
TIC_4723,SUB_04361,2025-12-02,App,Complaint,Low,Resolved,1764853200000000000,72,Field Ops
TIC_4724,SUB_01813,2025-11-29,Retail Store,Complaint,Low,Resolved,1764644400000000000,24,Tier 1
TIC_4725,SUB_00824,2025-12-06,App,Network Issue,High,Resolved,1765047600000000000,24,Tier 1
TIC_4726,SUB_00776,2025-10-31,Call Center,Plan Change,Medium,Open,,24,Tier 2
TIC_4727,SUB_01304,2025-11-14,Retail Store,Technical Support,Medium,Resolved,1763359200000000000,24,Tier 1
TIC_4728,SUB_00080,2025-09-23,Call Center,Complaint,Medium,Resolved,1758740400000000000,72,Field Ops
TIC_4729,SUB_03476,2025-12-17,Online Chat,Network Issue,Low,Escalated,,72,Tier 3
TIC_4730,SUB_00261,2025-09-25,Online Chat,Complaint,High,Resolved,1758772800000000000,24,Field Ops
TIC_4731,SUB_02994,2025-09-16,Call Center,Technical Support,High,In Progress,,48,Tier 2
TIC_4732,SUB_02946,2025-12-17,Retail Store,Plan Change,Low,Escalated,,48,Tier 3
TIC_4733,SUB_04547,2025-10-16,Call Center,Technical Support,Low,Resolved,1760605200000000000,72,Tier 3
TIC_4734,SUB_01376,2025-11-04,App,Billing Query,High,Escalated,,72,Tier 2
TIC_4735,SUB_00670,2025-10-04,Call Center,Complaint,Critical,Resolved,1759672800000000000,24,Field Ops
TIC_4736,SUB_03087,2025-09-29,Call Center,Complaint,Low,Escalated,,24,Tier 2
TIC_4737,SUB_02525,2025-11-07,Call Center,Technical Support,Low,Open,,24,Tier 2
TIC_4738,SUB_01734,2025-10-13,App,Technical Support,Medium,Resolved,1760396400000000000,48,Tier 3
TIC_4739,SUB_04177,2025-09-04,Call Center,Complaint,Medium,Resolved,1757275200000000000,72,Field Ops
TIC_4740,SUB_03296,2025-10-29,Online Chat,Network Issue,Low,Resolved,1761919200000000000,48,Tier 1
TIC_4741,SUB_02130,2025-11-23,Call Center,Technical Support,Medium,Resolved,1764180000000000000,72,Field Ops
TIC_4742,SUB_02201,2025-09-13,Online Chat,Technical Support,Low,Resolved,1757800800000000000,24,Tier 3
TIC_4743,SUB_01554,2025-11-20,Retail Store,Network Issue,Medium,Resolved,1763654400000000000,48,Tier 1
TIC_4744,SUB_04842,2025-12-29,Call Center,Billing Query,Low,Resolved,1767027600000000000,48,Tier 3
TIC_4745,SUB_02501,2025-10-18,Call Center,Network Issue,Low,Resolved,1761019200000000000,72,Tier 1
TIC_4746,SUB_04927,2025-12-01,Call Center,Technical Support,Critical,Resolved,1764666000000000000,48,Tier 1
