bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BILL_10702,SUB_03568,2025-12-01,127.42218995919643,Paid,2026-01-18,10,
BILL_10703,SUB_03568,2026-01-01,111.9348850072709,Paid,2026-01-19,0,Billing Error
BILL_10704,SUB_03569,2025-11-01,130.3249525707404,Paid,2026-01-04,0,Promo
BILL_10705,SUB_03569,2025-12-01,122.71657742032838,Paid,2026-01-16,10,
BILL_10706,SUB_03569,2026-01-01,134.95578933363993,Paid,2026-01-13,20,Promo
BILL_10707,SUB_03570,2025-11-01,125.16966842850852,Paid,2026-01-17,10,
BILL_10708,SUB_03570,2025-12-01,98.24277883874086,Partial,2026-01-07,20,Service Issue
BILL_10709,SUB_03570,2026-01-01,108.22890190861081,Paid,2026-01-15,0,
BILL_10710,SUB_03571,2025-11-01,190.76297595532495,Pending,2026-01-19,0,
BILL_10711,SUB_03571,2025-12-01,215.6391161360391,Pending,2026-01-04,50,
BILL_10712,SUB_03571,2026-01-01,194.22671104656234,Paid,2026-01-18,0,
BILL_10713,SUB_03572,2025-11-01,127.49594047274292,Overdue,2026-01-07,0,
BILL_10714,SUB_03572,2025-12-01,125.22893024343185,Partial,2026-01-08,10,
BILL_10715,SUB_03572,2026-01-01,113.61077480185682,Paid,2026-01-07,0,Service Issue
BILL_10716,SUB_03573,2025-11-01,510.44080551491714,Paid,2026-01-13,10,Service Issue
BILL_10717,SUB_03573,2025-12-01,419.37719278837136,Paid,2026-01-18,50,Billing Error
BILL_10718,SUB_03573,2026-01-01,419.70561477108214,Paid,2026-01-07,0,Promo
BILL_10719,SUB_03574,2025-11-01,452.7412067199065,Paid,2026-01-16,0,
BILL_10720,SUB_03574,2025-12-01,347.5037087653798,Partial,2026-01-06,0,
BILL_10721,SUB_03574,2026-01-01,375.38834540223064,Paid,2026-01-16,0,Service Issue
BILL_10722,SUB_03575,2025-11-01,331.8104157510891,Partial,2026-01-12,20,
BILL_10723,SUB_03575,2025-12-01,307.83234417587585,Paid,2026-01-10,20,
BILL_10724,SUB_03575,2026-01-01,374.06005589778266,Paid,2026-01-05,0,Promo
BILL_10725,SUB_03576,2025-11-01,72.18754809870694,Paid,2026-01-04,0,
BILL_10726,SUB_03576,2025-12-01,61.06298393505646,Paid,2026-01-14,10,Service Issue
BILL_10727,SUB_03576,2026-01-01,61.953110124922624,Partial,2026-01-07,10,Promo
BILL_10728,SUB_03577,2025-11-01,91.54747028527872,Paid,2026-01-02,50,
BILL_10729,SUB_03577,2025-12-01,82.56410148786823,Paid,2026-01-11,10,
BILL_10730,SUB_03577,2026-01-01,73.58730852280003,Pending,2026-01-06,0,Promo
BILL_10731,SUB_03578,2025-11-01,535.1095940477469,Paid,2026-01-03,0,Promo
BILL_10732,SUB_03578,2025-12-01,533.3206912459641,Paid,2026-01-20,50,
BILL_10733,SUB_03578,2026-01-01,437.3223189407187,Paid,2026-01-17,0,
BILL_10734,SUB_03579,2025-11-01,113.3166607912403,Paid,2026-01-10,50,
BILL_10735,SUB_03579,2025-12-01,104.54596785680643,Paid,2026-01-19,0,
BILL_10736,SUB_03579,2026-01-01,89.45206441261462,Paid,2026-01-18,0,Service Issue
BILL_10737,SUB_03580,2025-11-01,97.5950405054083,Paid,2026-01-08,50,Promo
BILL_10738,SUB_03580,2025-12-01,82.19683056749264,Paid,2026-01-18,20,
BILL_10739,SUB_03580,2026-01-01,83.36057271014465,Paid,2026-01-02,10,
BILL_10740,SUB_03581,2025-11-01,315.5594311937897,Overdue,2026-01-09,50,Service Issue
BILL_10741,SUB_03581,2025-12-01,324.58766587177195,Paid,2026-01-11,20,
BILL_10742,SUB_03581,2026-01-01,250.0625985460898,Paid,2026-01-07,0,
BILL_10743,SUB_03582,2025-11-01,187.3952663734519,Paid,2026-01-10,0,Service Issue
BILL_10744,SUB_03582,2025-12-01,143.28312617615063,Partial,2026-01-02,50,
BILL_10745,SUB_03582,2026-01-01,135.5051113947255,Partial,2026-01-11,20,Promo
BILL_10746,SUB_03583,2025-11-01,305.4404235057752,Paid,2026-01-13,0,Service Issue
BILL_10747,SUB_03583,2025-12-01,332.72960493956276,Paid,2026-01-12,0,Service Issue
BILL_10748,SUB_03583,2026-01-01,353.9705866365017,Paid,2026-01-06,50,
BILL_10749,SUB_03584,2025-11-01,74.9452385307982,Paid,2026-01-20,10,
BILL_10750,SUB_03584,2025-12-01,57.399244792474335,Paid,2026-01-11,50,
BILL_10751,SUB_03584,2026-01-01,60.55591283074287,Overdue,2026-01-19,0,Service Issue
BILL_10752,SUB_03585,2025-11-01,247.1676910768189,Paid,2026-01-10,0,Service Issue
BILL_10753,SUB_03585,2025-12-01,208.10749755405024,Paid,2026-01-04,0,Service Issue
BILL_10754,SUB_03585,2026-01-01,242.66688091183406,Paid,2026-01-05,0,Billing Error
BILL_10755,SUB_03586,2025-11-01,205.2673679445736,Overdue,2026-01-07,0,
BILL_10756,SUB_03586,2025-12-01,185.37995400443415,Paid,2026-01-03,10,
BILL_10757,SUB_03586,2026-01-01,230.7545712417951,Overdue,2026-01-06,10,Service Issue
BILL_10758,SUB_03587,2025-11-01,71.35176693415528,Paid,2026-01-14,0,Promo
BILL_10759,SUB_03587,2025-12-01,80.69018584256885,Overdue,2026-01-02,0,Billing Error
BILL_10760,SUB_03587,2026-01-01,82.93759017872694,Paid,2026-01-15,50,Service Issue
BILL_10761,SUB_03588,2025-11-01,73.74654764962908,Paid,2026-01-12,20,Promo
BILL_10762,SUB_03588,2025-12-01,80.39607695928417,Paid,2026-01-03,10,Service Issue
BILL_10763,SUB_03588,2026-01-01,73.7821498255811,Paid,2026-01-16,0,Billing Error
BILL_10764,SUB_03589,2025-11-01,167.0744728312323,Paid,2026-01-08,0,
BILL_10765,SUB_03589,2025-12-01,167.1681726501074,Paid,2026-01-06,0,
BILL_10766,SUB_03589,2026-01-01,152.8386942533029,Paid,2026-01-13,20,Service Issue
BILL_10767,SUB_03590,2025-11-01,564.4960715312039,Pending,2026-01-18,0,Service Issue
BILL_10768,SUB_03590,2025-12-01,568.7062770606276,Paid,2026-01-17,10,
BILL_10769,SUB_03590,2026-01-01,496.74811009977526,Paid,2026-01-18,50,Service Issue
BILL_10770,SUB_03591,2025-11-01,82.86763521181729,Partial,2026-01-08,20,Promo
BILL_10771,SUB_03591,2025-12-01,99.64510257023743,Paid,2026-01-02,0,Billing Error
BILL_10772,SUB_03591,2026-01-01,87.3767730717603,Paid,2026-01-03,20,Billing Error
BILL_10773,SUB_03592,2025-11-01,413.2068964396512,Paid,2026-01-06,0,Promo
BILL_10774,SUB_03592,2025-12-01,364.1635969085574,Pending,2026-01-02,0,Billing Error
BILL_10775,SUB_03592,2026-01-01,449.9215128759743,Paid,2026-01-14,0,
BILL_10776,SUB_03593,2025-11-01,363.6590101875967,Overdue,2026-01-02,0,Promo
BILL_10777,SUB_03593,2025-12-01,516.2375525540075,Paid,2026-01-20,0,Service Issue
BILL_10778,SUB_03593,2026-01-01,383.75170547295005,Paid,2026-01-02,10,Promo
BILL_10779,SUB_03594,2025-11-01,156.44659255969563,Paid,2026-01-04,10,Service Issue
BILL_10780,SUB_03594,2025-12-01,171.51738622289398,Paid,2026-01-06,20,Billing Error
BILL_10781,SUB_03594,2026-01-01,132.17571526226288,Pending,2026-01-20,10,
BILL_10782,SUB_03595,2025-11-01,539.9106294228319,Overdue,2026-01-13,0,
BILL_10783,SUB_03595,2025-12-01,439.51613848149015,Partial,2026-01-09,20,
BILL_10784,SUB_03595,2026-01-01,544.7376703744766,Paid,2026-01-06,10,Promo
BILL_10785,SUB_03596,2025-11-01,503.9433103396155,Paid,2026-01-16,0,
BILL_10786,SUB_03596,2025-12-01,371.0983518997431,Paid,2026-01-12,0,
BILL_10787,SUB_03596,2026-01-01,480.1524123435068,Paid,2026-01-16,0,Service Issue
BILL_10788,SUB_03597,2025-11-01,192.14368072421902,Overdue,2026-01-06,10,
BILL_10789,SUB_03597,2025-12-01,195.03619834100274,Overdue,2026-01-07,0,
BILL_10790,SUB_03597,2026-01-01,182.5694817524497,Partial,2026-01-05,50,Promo
BILL_10791,SUB_03598,2025-11-01,90.57455175292348,Paid,2026-01-06,0,
BILL_10792,SUB_03598,2025-12-01,110.55319666637851,Overdue,2026-01-14,50,
BILL_10793,SUB_03598,2026-01-01,102.86861466217502,Paid,2026-01-13,0,Promo
BILL_10794,SUB_03599,2025-11-01,301.4219776142342,Paid,2026-01-07,0,
BILL_10795,SUB_03599,2025-12-01,251.85565600127518,Paid,2026-01-06,0,Service Issue
BILL_10796,SUB_03599,2026-01-01,320.6114532685143,Partial,2026-01-11,10,Billing Error
BILL_10797,SUB_03600,2025-11-01,306.66093210657846,Paid,2026-01-07,10,Promo
BILL_10798,SUB_03600,2025-12-01,308.61521877860525,Paid,2026-01-10,0,
BILL_10799,SUB_03600,2026-01-01,404.1256848631932,Paid,2026-01-19,0,
BILL_10800,SUB_03601,2025-11-01,225.22803302788304,Partial,2026-01-05,10,
BILL_10801,SUB_03601,2025-12-01,218.04901494746363,Overdue,2026-01-14,0,
BILL_10802,SUB_03601,2026-01-01,194.20573285361928,Paid,2026-01-05,0,Service Issue
BILL_10803,SUB_03602,2025-11-01,448.481132993872,Overdue,2026-01-14,50,Service Issue
BILL_10804,SUB_03602,2025-12-01,397.8580221906117,Paid,2026-01-12,0,
BILL_10805,SUB_03602,2026-01-01,495.8676072945476,Paid,2026-01-12,0,
BILL_10806,SUB_03603,2025-11-01,305.98863398742657,Paid,2026-01-20,0,Service Issue
BILL_10807,SUB_03603,2025-12-01,289.7487931745216,Paid,2026-01-02,0,Service Issue
BILL_10808,SUB_03603,2026-01-01,318.6497965933992,Paid,2026-01-15,0,Promo
BILL_10809,SUB_03604,2025-11-01,194.29160645354665,Overdue,2026-01-14,0,
BILL_10810,SUB_03604,2025-12-01,192.30324241945087,Overdue,2026-01-08,10,Service Issue
BILL_10811,SUB_03604,2026-01-01,161.14360233503615,Paid,2026-01-02,0,Promo
BILL_10812,SUB_03605,2025-11-01,102.37802606913789,Paid,2026-01-14,0,
BILL_10813,SUB_03605,2025-12-01,85.09146935192634,Paid,2026-01-06,0,Promo
BILL_10814,SUB_03605,2026-01-01,84.01543301797885,Paid,2026-01-09,50,
BILL_10815,SUB_03606,2025-11-01,433.47916812191875,Paid,2026-01-15,0,
BILL_10816,SUB_03606,2025-12-01,419.14686236606536,Partial,2026-01-03,10,
BILL_10817,SUB_03606,2026-01-01,430.68973693828144,Paid,2026-01-20,50,
BILL_10818,SUB_03607,2025-11-01,322.86934113063313,Paid,2026-01-05,0,Service Issue
BILL_10819,SUB_03607,2025-12-01,437.19278840556905,Paid,2026-01-03,0,Service Issue
BILL_10820,SUB_03607,2026-01-01,319.9667419833538,Partial,2026-01-05,50,
BILL_10821,SUB_03608,2025-11-01,520.0506986374285,Paid,2026-01-07,20,
BILL_10822,SUB_03608,2025-12-01,426.25112758463473,Paid,2026-01-19,50,Service Issue
BILL_10823,SUB_03608,2026-01-01,381.5046576577861,Paid,2026-01-02,0,
BILL_10824,SUB_03609,2025-11-01,63.11482331160851,Paid,2026-01-14,0,
BILL_10825,SUB_03609,2025-12-01,60.20796519230318,Pending,2026-01-16,20,
BILL_10826,SUB_03609,2026-01-01,68.74248423589131,Paid,2026-01-10,20,Billing Error
BILL_10827,SUB_03610,2025-11-01,263.11728504514736,Overdue,2026-01-03,10,
BILL_10828,SUB_03610,2025-12-01,207.64610761316064,Paid,2026-01-15,0,Promo
BILL_10829,SUB_03610,2026-01-01,232.99922952284453,Paid,2026-01-05,10,Promo
BILL_10830,SUB_03611,2025-11-01,384.0205322982672,Partial,2026-01-20,0,Service Issue
BILL_10831,SUB_03611,2025-12-01,349.2738178636596,Overdue,2026-01-06,50,
BILL_10832,SUB_03611,2026-01-01,313.7000459075047,Paid,2026-01-10,0,Promo
BILL_10833,SUB_03612,2025-11-01,89.72517381527638,Paid,2026-01-18,20,
BILL_10834,SUB_03612,2025-12-01,65.62240804321601,Paid,2026-01-17,0,Promo
BILL_10835,SUB_03612,2026-01-01,75.69768044686523,Pending,2026-01-18,0,
BILL_10836,SUB_03613,2025-11-01,233.80457969439627,Overdue,2026-01-08,0,Promo
BILL_10837,SUB_03613,2025-12-01,167.25424549665598,Paid,2026-01-02,20,
BILL_10838,SUB_03613,2026-01-01,225.89081587910775,Paid,2026-01-13,0,Service Issue
BILL_10839,SUB_03614,2025-11-01,53.48937396226015,Paid,2026-01-18,0,Service Issue
BILL_10840,SUB_03614,2025-12-01,51.205550655528306,Overdue,2026-01-16,20,Promo
BILL_10841,SUB_03614,2026-01-01,53.670989335491676,Paid,2026-01-07,0,
BILL_10842,SUB_03615,2025-11-01,155.46118071400468,Paid,2026-01-14,50,
BILL_10843,SUB_03615,2025-12-01,151.5374075841595,Partial,2026-01-13,50,
BILL_10844,SUB_03615,2026-01-01,116.00073351869801,Paid,2026-01-04,0,
BILL_10845,SUB_03616,2025-11-01,258.2772663204503,Paid,2026-01-09,20,
BILL_10846,SUB_03616,2025-12-01,288.42661775076505,Paid,2026-01-17,20,Service Issue
BILL_10847,SUB_03616,2026-01-01,316.26505057220896,Paid,2026-01-16,20,Service Issue
BILL_10848,SUB_03617,2025-11-01,176.61610912059703,Paid,2026-01-08,0,Service Issue
BILL_10849,SUB_03617,2025-12-01,182.71115170246875,Paid,2026-01-17,20,
BILL_10850,SUB_03617,2026-01-01,169.4710474794629,Paid,2026-01-12,0,Promo
BILL_10851,SUB_03618,2025-11-01,196.48494528024517,Paid,2026-01-05,20,Billing Error
BILL_10852,SUB_03618,2025-12-01,161.96030117550487,Paid,2026-01-17,0,
BILL_10853,SUB_03618,2026-01-01,156.79654525382233,Paid,2026-01-05,0,
BILL_10854,SUB_03619,2025-11-01,260.64109860433183,Paid,2026-01-12,50,
BILL_10855,SUB_03619,2025-12-01,254.9220362189995,Paid,2026-01-17,0,
BILL_10856,SUB_03619,2026-01-01,285.7472460165039,Paid,2026-01-17,0,Service Issue
BILL_10857,SUB_03620,2025-11-01,365.11363975442237,Overdue,2026-01-08,10,Service Issue
BILL_10858,SUB_03620,2025-12-01,320.6394027753902,Paid,2026-01-07,0,Promo
BILL_10859,SUB_03620,2026-01-01,381.00693990111046,Paid,2026-01-11,10,
BILL_10860,SUB_03621,2025-11-01,86.70012327498198,Paid,2026-01-20,0,Service Issue
BILL_10861,SUB_03621,2025-12-01,81.63078722414647,Paid,2026-01-16,20,
BILL_10862,SUB_03621,2026-01-01,59.38614747035437,Overdue,2026-01-05,10,
BILL_10863,SUB_03622,2025-11-01,485.245798978012,Paid,2026-01-07,0,Promo
BILL_10864,SUB_03622,2025-12-01,417.2211858480784,Paid,2026-01-20,50,Promo
BILL_10865,SUB_03622,2026-01-01,399.17284377087094,Paid,2026-01-13,50,Promo
BILL_10866,SUB_03623,2025-11-01,454.32877509942045,Overdue,2026-01-07,50,Promo
BILL_10867,SUB_03623,2025-12-01,502.4199273883242,Paid,2026-01-14,50,
BILL_10868,SUB_03623,2026-01-01,489.92404741013166,Paid,2026-01-06,0,
BILL_10869,SUB_03624,2025-11-01,500.5085728013008,Partial,2026-01-15,0,Billing Error
BILL_10870,SUB_03624,2025-12-01,484.8740520135448,Paid,2026-01-15,0,Service Issue
BILL_10871,SUB_03624,2026-01-01,403.91915790017975,Overdue,2026-01-18,0,Promo
BILL_10872,SUB_03625,2025-11-01,85.77496833281609,Paid,2026-01-05,0,Promo
BILL_10873,SUB_03625,2025-12-01,107.9591237398697,Paid,2026-01-09,10,
BILL_10874,SUB_03625,2026-01-01,101.20382355843394,Paid,2026-01-02,10,
BILL_10875,SUB_03626,2025-11-01,260.50982654412843,Paid,2026-01-13,50,
BILL_10876,SUB_03626,2025-12-01,232.2287923471233,Paid,2026-01-14,20,Promo
BILL_10877,SUB_03626,2026-01-01,213.618326227986,Paid,2026-01-06,50,
BILL_10878,SUB_03627,2025-11-01,407.8169379224722,Paid,2026-01-08,20,Service Issue
BILL_10879,SUB_03627,2025-12-01,362.4750032018644,Paid,2026-01-04,50,Promo
BILL_10880,SUB_03627,2026-01-01,437.87492107662706,Paid,2026-01-20,50,
BILL_10881,SUB_03628,2025-11-01,117.38694043474148,Paid,2026-01-08,20,
BILL_10882,SUB_03628,2025-12-01,95.07258431350357,Paid,2026-01-18,0,
BILL_10883,SUB_03628,2026-01-01,118.46657312069006,Paid,2026-01-14,0,
BILL_10884,SUB_03629,2025-11-01,137.39187132119875,Paid,2026-01-20,10,
BILL_10885,SUB_03629,2025-12-01,107.96332633122717,Paid,2026-01-14,0,Service Issue
BILL_10886,SUB_03629,2026-01-01,134.34374407649483,Overdue,2026-01-09,50,
BILL_10887,SUB_03630,2025-11-01,179.0197599678212,Paid,2026-01-09,20,Service Issue
BILL_10888,SUB_03630,2025-12-01,220.87860456687324,Paid,2026-01-14,50,
BILL_10889,SUB_03630,2026-01-01,178.27384512937843,Partial,2026-01-03,0,
BILL_10890,SUB_03631,2025-11-01,376.102786737647,Paid,2026-01-04,20,Service Issue
BILL_10891,SUB_03631,2025-12-01,403.4686192814441,Paid,2026-01-14,0,Service Issue
BILL_10892,SUB_03631,2026-01-01,322.31881974784363,Paid,2026-01-18,50,
BILL_10893,SUB_03632,2025-11-01,276.48479147932136,Pending,2026-01-07,20,
BILL_10894,SUB_03632,2025-12-01,297.9404931367084,Overdue,2026-01-04,50,
BILL_10895,SUB_03632,2026-01-01,316.161899013107,Overdue,2026-01-02,0,
BILL_10896,SUB_03633,2025-11-01,225.24879876100903,Paid,2026-01-16,50,Billing Error
BILL_10897,SUB_03633,2025-12-01,172.35711936229382,Paid,2026-01-09,10,Service Issue
BILL_10898,SUB_03633,2026-01-01,184.98071089959902,Paid,2026-01-13,0,
BILL_10899,SUB_03634,2025-11-01,86.15701302255029,Paid,2026-01-08,10,
BILL_10900,SUB_03634,2025-12-01,79.89309374843003,Paid,2026-01-17,50,Service Issue
BILL_10901,SUB_03634,2026-01-01,91.3760226994863,Paid,2026-01-09,50,Billing Error
BILL_10902,SUB_03635,2025-11-01,144.4225558256621,Paid,2026-01-10,0,Service Issue
BILL_10903,SUB_03635,2025-12-01,177.43042695124757,Overdue,2026-01-09,0,Promo
BILL_10904,SUB_03635,2026-01-01,160.32986207047574,Paid,2026-01-07,10,
BILL_10905,SUB_03636,2025-11-01,53.409405016604424,Partial,2026-01-02,0,
BILL_10906,SUB_03636,2025-12-01,67.25117171793812,Paid,2026-01-17,0,Promo
BILL_10907,SUB_03636,2026-01-01,65.77263369724818,Paid,2026-01-02,0,Service Issue
BILL_10908,SUB_03637,2025-11-01,118.80074559369898,Overdue,2026-01-14,50,
BILL_10909,SUB_03637,2025-12-01,102.16677958216229,Paid,2026-01-12,0,Service Issue
BILL_10910,SUB_03637,2026-01-01,111.79563834245812,Partial,2026-01-12,20,Promo
BILL_10911,SUB_03638,2025-11-01,120.28547644411763,Paid,2026-01-20,0,Promo
BILL_10912,SUB_03638,2025-12-01,109.99570168966488,Partial,2026-01-20,50,
BILL_10913,SUB_03638,2026-01-01,128.87455604698388,Paid,2026-01-12,0,Billing Error
BILL_10914,SUB_03639,2025-11-01,506.66229018542475,Paid,2026-01-16,0,
BILL_10915,SUB_03639,2025-12-01,533.504098281056,Pending,2026-01-11,0,
BILL_10916,SUB_03639,2026-01-01,494.45635317012426,Paid,2026-01-17,0,Promo
BILL_10917,SUB_03640,2025-11-01,405.5025905652258,Paid,2026-01-04,0,Service Issue
BILL_10918,SUB_03640,2025-12-01,393.35303327676303,Paid,2026-01-03,20,
BILL_10919,SUB_03640,2026-01-01,450.2112974879957,Partial,2026-01-15,0,Billing Error
BILL_10920,SUB_03641,2025-11-01,293.0256737527561,Paid,2026-01-16,10,
BILL_10921,SUB_03641,2025-12-01,293.7071249944535,Paid,2026-01-09,50,Service Issue
BILL_10922,SUB_03641,2026-01-01,275.572839928273,Overdue,2026-01-02,0,Service Issue
BILL_10923,SUB_03642,2025-11-01,244.59133766556198,Overdue,2026-01-15,0,Promo
BILL_10924,SUB_03642,2025-12-01,206.26231163728275,Paid,2026-01-15,50,Billing Error
BILL_10925,SUB_03642,2026-01-01,223.38242513477343,Partial,2026-01-20,50,Service Issue
BILL_10926,SUB_03643,2025-11-01,422.0557578911366,Paid,2026-01-09,10,Billing Error
BILL_10927,SUB_03643,2025-12-01,502.7912547081029,Paid,2026-01-10,0,Promo
BILL_10928,SUB_03643,2026-01-01,503.8482089528284,Paid,2026-01-16,0,
BILL_10929,SUB_03644,2025-11-01,294.1289530994388,Paid,2026-01-13,0,Promo
BILL_10930,SUB_03644,2025-12-01,256.12761732091343,Partial,2026-01-19,0,Billing Error
BILL_10931,SUB_03644,2026-01-01,307.14528850596577,Paid,2026-01-02,0,Service Issue
BILL_10932,SUB_03645,2025-11-01,128.8204199254623,Paid,2026-01-16,50,Promo
BILL_10933,SUB_03645,2025-12-01,130.37684265968554,Paid,2026-01-02,20,Promo
BILL_10934,SUB_03645,2026-01-01,118.27312216004155,Paid,2026-01-02,20,Service Issue
BILL_10935,SUB_03646,2025-11-01,361.0940184796924,Paid,2026-01-03,0,Service Issue
BILL_10936,SUB_03646,2025-12-01,342.9372467343918,Overdue,2026-01-05,0,
BILL_10937,SUB_03646,2026-01-01,478.02318266258135,Paid,2026-01-18,50,Promo
BILL_10938,SUB_03647,2025-11-01,66.59969390313994,Partial,2026-01-03,10,Billing Error
BILL_10939,SUB_03647,2025-12-01,74.38683792579104,Paid,2026-01-08,10,
BILL_10940,SUB_03647,2026-01-01,80.57756125202268,Paid,2026-01-11,20,Service Issue
BILL_10941,SUB_03648,2025-11-01,228.07897095612807,Paid,2026-01-11,20,
BILL_10942,SUB_03648,2025-12-01,327.89970277890586,Paid,2026-01-14,0,
BILL_10943,SUB_03648,2026-01-01,257.9872482215881,Paid,2026-01-06,0,
BILL_10944,SUB_03649,2025-11-01,129.0129052113486,Paid,2026-01-08,20,
BILL_10945,SUB_03649,2025-12-01,190.39232382360657,Partial,2026-01-15,20,Billing Error
BILL_10946,SUB_03649,2026-01-01,147.00460629999398,Partial,2026-01-19,0,Promo
BILL_10947,SUB_03650,2025-11-01,246.25107608074794,Paid,2026-01-20,0,Billing Error
BILL_10948,SUB_03650,2025-12-01,210.0174132556274,Paid,2026-01-11,0,Promo
BILL_10949,SUB_03650,2026-01-01,227.96357713030793,Paid,2026-01-09,20,Billing Error
BILL_10950,SUB_03651,2025-11-01,217.83396253503088,Paid,2026-01-03,0,Billing Error
BILL_10951,SUB_03651,2025-12-01,243.27948178216656,Partial,2026-01-15,50,
BILL_10952,SUB_03651,2026-01-01,219.44369590371264,Paid,2026-01-03,50,
BILL_10953,SUB_03652,2025-11-01,66.10427894033832,Overdue,2026-01-13,0,Promo
BILL_10954,SUB_03652,2025-12-01,46.16517723812392,Paid,2026-01-18,10,Billing Error
BILL_10955,SUB_03652,2026-01-01,50.952695976108586,Paid,2026-01-19,20,
BILL_10956,SUB_03653,2025-11-01,556.6341478481967,Paid,2026-01-18,10,Promo
BILL_10957,SUB_03653,2025-12-01,477.1589182244014,Paid,2026-01-16,10,Billing Error
BILL_10958,SUB_03653,2026-01-01,500.25618313036233,Paid,2026-01-04,50,
BILL_10959,SUB_03654,2025-11-01,199.40734153647233,Partial,2026-01-20,10,
BILL_10960,SUB_03654,2025-12-01,155.73374888537197,Paid,2026-01-12,50,
BILL_10961,SUB_03654,2026-01-01,151.7339533163256,Paid,2026-01-19,50,Service Issue
BILL_10962,SUB_03655,2025-11-01,460.65347690833283,Paid,2026-01-04,20,
BILL_10963,SUB_03655,2025-12-01,356.1716461425509,Paid,2026-01-19,0,Billing Error
BILL_10964,SUB_03655,2026-01-01,373.2330957162909,Paid,2026-01-05,0,Billing Error
BILL_10965,SUB_03656,2025-11-01,360.47332214524505,Paid,2026-01-10,0,Service Issue
BILL_10966,SUB_03656,2025-12-01,300.55924107857373,Pending,2026-01-07,0,Promo
BILL_10967,SUB_03656,2026-01-01,367.32479215051444,Paid,2026-01-08,0,
BILL_10968,SUB_03657,2025-11-01,469.0326083567519,Paid,2026-01-02,0,Promo
BILL_10969,SUB_03657,2025-12-01,545.0411508488343,Paid,2026-01-04,20,Promo
BILL_10970,SUB_03657,2026-01-01,434.74555330405406,Paid,2026-01-16,20,Promo
BILL_10971,SUB_03658,2025-11-01,308.5351472648618,Paid,2026-01-03,10,Service Issue
BILL_10972,SUB_03658,2025-12-01,396.4363695424821,Pending,2026-01-10,0,
BILL_10973,SUB_03658,2026-01-01,325.6856490989967,Overdue,2026-01-09,50,
BILL_10974,SUB_03659,2025-11-01,101.29848313202122,Paid,2026-01-20,0,
BILL_10975,SUB_03659,2025-12-01,117.3357289728957,Paid,2026-01-15,20,
BILL_10976,SUB_03659,2026-01-01,110.69421456973214,Paid,2026-01-11,0,
BILL_10977,SUB_03660,2025-11-01,204.1282844401377,Paid,2026-01-12,20,Promo
BILL_10978,SUB_03660,2025-12-01,188.09084654442105,Paid,2026-01-09,0,Promo
BILL_10979,SUB_03660,2026-01-01,231.0872009960075,Overdue,2026-01-05,0,
BILL_10980,SUB_03661,2025-11-01,172.69013793161253,Paid,2026-01-09,10,Billing Error
BILL_10981,SUB_03661,2025-12-01,231.91974436644512,Paid,2026-01-11,0,
BILL_10982,SUB_03661,2026-01-01,170.3050326745414,Partial,2026-01-16,0,Service Issue
BILL_10983,SUB_03662,2025-11-01,376.9830881977166,Partial,2026-01-14,50,
BILL_10984,SUB_03662,2025-12-01,325.81904768826115,Paid,2026-01-06,10,
BILL_10985,SUB_03662,2026-01-01,293.799237706264,Paid,2026-01-16,50,Service Issue
BILL_10986,SUB_03663,2025-11-01,294.0511820401808,Overdue,2026-01-04,50,Promo
BILL_10987,SUB_03663,2025-12-01,271.9179423028719,Paid,2026-01-04,50,
